usuario,categorias,numero_articulos,fecha,precio,valoracion,comentarios,proveedores,ciudad
17,Libros,5,Verano,66.93,0.5,muy malo,Alianza Editorial,Alicante
17,Deporte,9,Verano,459.56,3.8, muy bueno!,Nike,Alicante
17,Electronica,7,Otoño,498.57,2.5,el paquete llego en mal estado,Samsumg,Alicante
17,Deporte,1,Primavera,453.25,0.2,muy malo,Under Armour,Alicante
17,Accesorios,3,Verano,306.38,2.0,el paquete llego en mal estado,Polo,Alicante
17,Ferreteria,11,Verano,264.4,2.0,el paquete llego en mal estado,Yale,Alicante
17,Accesorios,8,Otoño,100.86,3.7,buena relacion calidad-precio,Ray-ban,Alicante
17,Hogar,6,Primavera,391.53,4.3,buena relacion calidad-precio,Unilever,Alicante
17,Hogar,9,Primavera,61.82,4.4,justo lo que esperaba,Henkel,Alicante
17,Deporte,1,Primavera,333.85,4.5,justo lo que esperaba,Under Armour,Alicante
17,Hogar,6,Verano,121.24,3.7,justo lo que esperaba,Henkel,Alicante
17,Hogar,9,Primavera,39.12,3.7,justo lo que esperaba,Colgate - palmolive,Alicante
17,Ferreteria,4,Primavera,167.62,3.7,justo lo que esperaba,Pavco,Alicante
18,Electronica,11,Otoño,213.19,2.2,no llego en tiempo,Apple,Barcelona
18,Cocina,11,Verano,18.64,0.5,no llego el producto,Oscar mayer,Barcelona
18,Ropa,4,Invierno,153.01,4.6,buena relacion calidad-precio,Lacoste,Barcelona
18,Zapatos,7,Otoño,397.22,0.3,muy malo,Camper,Barcelona
18,Libros,10,Primavera,291.18,0.9,no llego el producto,Platena Comic,Barcelona
18,Electronica,5,Primavera,84.02,4.8, muy bueno!,General Electric,Barcelona
18,Accesorios,4,Otoño,426.24,4.7,buena relacion calidad-precio,Bimba y Lola,Barcelona
18,Juguetes,8,Primavera,181.06,3.4,me gusto,Playmobile,Barcelona
18,Deporte,2,Primavera,271.19,3.9,justo lo que esperaba,Asics,Barcelona
18,Juguetes,3,Primavera,206.23,4.0,justo lo que esperaba,Fisher-price,Barcelona
18,Baño,1,Otoño,249.12,1.1,no cumple las expectativas,Don limpio,Barcelona
18,Deporte,6,Primavera,219.81,0.3,no llego el producto,Under Armour,Barcelona
18,Cocina,1,Primavera,360.24,1.1,muy malo,Oscar mayer,Barcelona
18,Zapatos,1,Otoño,253.29,1.0,no llego el producto,New balance,Barcelona
18,Electronica,2,Primavera,169.35,3.2,llego justo a tiempo,Sony,Barcelona
18,Accesorios,7,Primavera,66.14,1.5,muy malo, Michael Kors,Barcelona
18,Libros,10,Primavera,32.51,0.8,no cumple las expectativas,Alianza Editorial,Barcelona
19,Hogar,7,Primavera,478.62,0.6,no cumple las expectativas,Colgate - palmolive,Gijón
19,Cocina,1,Primavera,181.45,2.3,no llego en tiempo,Oscar mayer,Gijón
19,Baño,3,Verano,143.27,4.4,buena relacion calidad-precio,Cif,Gijón
19,Baño,6,Verano,285.56,4.0,buena relacion calidad-precio,KH7,Gijón
19,Deporte,4,Verano,240.63,4.8, muy bueno!,Under Armour,Gijón
19,Cocina,10,Otoño,351.94,3.9,buena relacion calidad-precio,Oscar mayer,Gijón
19,Deporte,10,Primavera,98.73,2.4,no llego en tiempo,Asics,Gijón
19,Accesorios,1,Verano,38.01,1.3,muy malo,Polo,Gijón
19,Libros,3,Primavera,367.57,3.6,buena relacion calidad-precio,Ediciones Tomodomo,Gijón
19,Hogar,11,Primavera,307.59,3.0, cumple las expectativas,Colgate - palmolive,Gijón
19,Ferreteria,8,Otoño,55.45,0.7,muy malo,3M,Gijón
19,Juguetes,6,Primavera,142.23,0.6,no llego el producto,Playmobile,Gijón
19,Juguetes,10,Primavera,429.87,4.8,justo lo que esperaba,Lego,Gijón
19,Baño,10,Verano,30.21,1.1,muy malo,KH7,Gijón
19,Deporte,6,Otoño,308.24,1.1,no llego el producto,Nike,Gijón
19,Ropa,9,Primavera,274.84,2.0,no llego en tiempo,Hollister,Gijón
19,Baño,10,Verano,131.83,1.0,no llego el producto,Cif,Gijón
20,Accesorios,9,Primavera,419.55,0.9,no cumple las expectativas,Polo,Gijón
20,Zapatos,5,Primavera,292.39,0.8,no cumple las expectativas,Camper,Gijón
20,Ferreteria,4,Primavera,449.82,0.7,muy malo,Yale,Gijón
20,Juguetes,6,Primavera,23.56,4.5,buena relacion calidad-precio,Playmobile,Gijón
20,Baño,3,Primavera,423.86,0.9,no llego el producto,KH7,Gijón
20,Electronica,2,Primavera,392.06,0.4,no cumple las expectativas,Samsumg,Gijón
20,Juguetes,4,Primavera,122.92,2.4, la calidad no es la esperada,Playmobile,Gijón
20,Cocina,10,Primavera,380.17,2.1, la calidad no es la esperada,Flora,Gijón
20,Accesorios,11,Otoño,276.22,4.1, muy bueno!,Bimba y Lola,Gijón
20,Electronica,9,Primavera,464.74,4.8,buena relacion calidad-precio,Apple,Gijón
20,Ferreteria,8,Verano,188.01,4.3,justo lo que esperaba,Yale,Gijón
20,Accesorios,3,Primavera,368.62,2.9,llego justo a tiempo, Michael Kors,Gijón
20,Baño,3,Otoño,62.69,3.6, muy bueno!,Don limpio,Gijón
20,Electronica,8,Primavera,75.37,2.3,no llego en tiempo,General Electric,Gijón
20,Libros,2,Primavera,156.64,3.7,buena relacion calidad-precio,Alianza Editorial,Gijón
20,Hogar,11,Primavera,228.48,0.3,no cumple las expectativas,Vileda,Gijón
20,Cocina,8,Primavera,7.94,3.9,justo lo que esperaba,Nescafe,Gijón
20,Baño,1,Primavera,337.97,0.9,no llego el producto,Don limpio,Gijón
20,Juguetes,11,Primavera,109.99,3.8,buena relacion calidad-precio,Chicco,Gijón
20,Zapatos,3,Primavera,171.98,3.3,me gusto,Crocs,Gijón
20,Deporte,4,Primavera,489.45,3.1,llego justo a tiempo,Under Armour,Gijón
20,Ferreteria,2,Primavera,357.79,2.2,el paquete llego en mal estado,Yale,Gijón
20,Accesorios,3,Verano,312.02,4.3,buena relacion calidad-precio,Bimba y Lola,Gijón
21,Hogar,5,Primavera,310.39,3.9,justo lo que esperaba,Vileda,Bilbao
21,Accesorios,2,Otoño,344.32,2.7,llego justo a tiempo,Bimba y Lola,Bilbao
21,Accesorios,11,Verano,238.3,2.3,no llego en tiempo,Bimba y Lola,Bilbao
21,Electronica,11,Otoño,324.48,5.0,justo lo que esperaba,Apple,Bilbao
21,Hogar,7,Otoño,365.96,3.8,justo lo que esperaba,Colgate - palmolive,Bilbao
21,Zapatos,2,Primavera,282.38,0.3,muy malo,Skechers,Bilbao
21,Hogar,1,Primavera,488.85,2.9,llego justo a tiempo,Henkel,Bilbao
21,Hogar,2,Otoño,427.82,2.6,llego justo a tiempo,Unilever,Bilbao
21,Ropa,10,Otoño,482.33,0.2,no llego el producto,Roxy,Bilbao
21,Zapatos,7,Verano,224.3,1.7,el paquete llego en mal estado,New balance,Bilbao
21,Baño,8,Invierno,411.26,4.9,justo lo que esperaba,Don limpio,Bilbao
21,Cocina,4,Verano,267.16,0.7,no llego el producto,Flora,Bilbao
21,Accesorios,1,Verano,228.83,2.3,no llego en tiempo,Bimba y Lola,Bilbao
21,Ropa,11,Primavera,330.67,1.6, la calidad no es la esperada,Hollister,Bilbao
21,Zapatos,10,Primavera,262.01,1.6,el paquete llego en mal estado,Camper,Bilbao
21,Accesorios,11,Primavera,295.05,0.6,no cumple las expectativas,Polo,Bilbao
21,Libros,1,Otoño,236.23,2.5, la calidad no es la esperada,Valdemar,Bilbao
22,Libros,3,Verano,459.98,1.4,no cumple las expectativas,Valdemar,Palma
22,Zapatos,7,Primavera,118.34,5.0,justo lo que esperaba,Skechers,Palma
22,Deporte,10,Verano,106.21,1.0,muy malo,Adidas,Palma
22,Libros,3,Primavera,399.42,2.0,el paquete llego en mal estado,Alianza Editorial,Palma
22,Ropa,7,Otoño,78.28,2.6, cumple las expectativas,Roxy,Palma
22,Deporte,7,Primavera,15.25,0.5,no cumple las expectativas,Asics,Palma
22,Deporte,9,Verano,160.34,2.1,el paquete llego en mal estado,Nike,Palma
22,Zapatos,1,Primavera,162.67,2.3, la calidad no es la esperada,Skechers,Palma
22,Hogar,1,Primavera,21.82,4.0, muy bueno!,Colgate - palmolive,Palma
22,Electronica,10,Otoño,262.56,4.9,buena relacion calidad-precio,General Electric,Palma
22,Ferreteria,10,Primavera,481.12,2.8, cumple las expectativas,Yale,Palma
22,Electronica,6,Primavera,243.5,3.2,llego justo a tiempo,Apple,Palma
22,Zapatos,11,Primavera,10.84,0.2,muy malo,Camper,Palma
22,Juguetes,8,Otoño,419.2,3.1,llego justo a tiempo,Chicco,Palma
22,Hogar,5,Primavera,397.08,0.3,muy malo,Vileda,Palma
22,Ferreteria,9,Otoño,352.08,3.3,me gusto,Sika,Palma
22,Zapatos,11,Primavera,45.35,1.9,no llego en tiempo,New balance,Palma
22,Accesorios,10,Otoño,231.81,2.2,no llego en tiempo,Bimba y Lola,Palma
22,Cocina,2,Otoño,265.82,3.8,justo lo que esperaba,Nescafe,Palma
22,Cocina,8,Primavera,292.01,2.3, la calidad no es la esperada,Bimbo,Palma
22,Electronica,10,Primavera,63.18,3.6,buena relacion calidad-precio,Samsumg,Palma
22,Hogar,7,Primavera,484.44,5.0,justo lo que esperaba,Henkel,Palma
22,Accesorios,8,Primavera,433.37,2.0,el paquete llego en mal estado,Polo,Palma
22,Deporte,6,Otoño,201.31,2.8, cumple las expectativas,Adidas,Palma
22,Ropa,3,Primavera,197.88,2.5, la calidad no es la esperada,Hollister,Palma
22,Accesorios,11,Primavera,87.54,2.4,no llego en tiempo, Michael Kors,Palma
23,Accesorios,1,Otoño,37.78,1.8, la calidad no es la esperada,Polo,Valladolid
23,Juguetes,8,Primavera,103.01,4.4, muy bueno!,Lego,Valladolid
23,Electronica,1,Verano,163.4,4.7, muy bueno!,Samsumg,Valladolid
23,Hogar,5,Verano,128.79,1.5,muy malo,Colgate - palmolive,Valladolid
23,Ropa,5,Primavera,93.06,1.1,no llego el producto,Hollister,Valladolid
23,Zapatos,5,Primavera,301.64,4.6,buena relacion calidad-precio,New balance,Valladolid
23,Accesorios,1,Otoño,431.47,4.4,justo lo que esperaba,Bimba y Lola,Valladolid
23,Accesorios,10,Primavera,290.05,4.6, muy bueno!,Ray-ban,Valladolid
23,Juguetes,2,Primavera,162.76,2.7, cumple las expectativas,Chicco,Valladolid
23,Zapatos,4,Verano,165.9,2.1, la calidad no es la esperada,New balance,Valladolid
23,Ropa,1,Verano,179.85,0.4,muy malo,Hollister,Valladolid
23,Cocina,7,Primavera,228.2,4.1,buena relacion calidad-precio,Nescafe,Valladolid
23,Juguetes,8,Verano,463.14,1.5,no llego el producto,Fisher-price,Valladolid
23,Baño,2,Primavera,170.41,4.2,buena relacion calidad-precio,Cristasol,Valladolid
23,Baño,6,Primavera,426.94,3.3, cumple las expectativas,Cif,Valladolid
24,Deporte,1,Verano,201.92,4.6,justo lo que esperaba,Adidas,Cordoba
24,Electronica,3,Verano,460.95,0.1,no llego el producto,General Electric,Cordoba
24,Baño,9,Primavera,40.21,3.0, cumple las expectativas,Cristasol,Cordoba
24,Libros,2,Otoño,117.53,3.2,me gusto,Ediciones Tomodomo,Cordoba
24,Zapatos,3,Primavera,287.0,2.5,no llego en tiempo,Camper,Cordoba
24,Accesorios,2,Verano,267.89,1.7, la calidad no es la esperada, Michael Kors,Cordoba
24,Electronica,11,Verano,289.36,4.4,justo lo que esperaba,Samsumg,Cordoba
24,Electronica,10,Verano,347.09,3.7,buena relacion calidad-precio,General Electric,Cordoba
24,Deporte,6,Primavera,103.54,0.3,no cumple las expectativas,Adidas,Cordoba
24,Deporte,2,Otoño,150.25,2.7,llego justo a tiempo,Nike,Cordoba
24,Cocina,4,Invierno,437.85,2.1,el paquete llego en mal estado,Flora,Cordoba
24,Libros,2,Primavera,135.63,3.3, cumple las expectativas,Valdemar,Cordoba
24,Ropa,5,Verano,92.1,1.3,no cumple las expectativas,Levis,Cordoba
24,Ropa,10,Verano,175.57,2.0,no llego en tiempo,Hollister,Cordoba
24,Ropa,11,Primavera,451.56,3.6,justo lo que esperaba,Hollister,Cordoba
24,Cocina,10,Otoño,365.32,2.0,no llego en tiempo,Flora,Cordoba
24,Baño,10,Verano,448.76,3.1, cumple las expectativas,Don limpio,Cordoba
24,Deporte,7,Primavera,18.11,3.7,justo lo que esperaba,Under Armour,Cordoba
24,Accesorios,6,Otoño,245.82,0.4,no llego el producto,Ray-ban,Cordoba
24,Zapatos,9,Otoño,317.21,1.0,no llego el producto,New balance,Cordoba
24,Deporte,2,Primavera,442.08,4.2,buena relacion calidad-precio,Asics,Cordoba
24,Accesorios,8,Primavera,428.26,3.7, muy bueno!, Michael Kors,Cordoba
24,Cocina,1,Primavera,141.69,0.2,no llego el producto,Nescafe,Cordoba
24,Hogar,9,Primavera,404.29,3.9,justo lo que esperaba,Unilever,Cordoba
24,Ropa,9,Verano,217.73,2.5,el paquete llego en mal estado,Levis,Cordoba
25,Deporte,8,Otoño,309.19,3.0,llego justo a tiempo,Under Armour,Palma
25,Electronica,4,Otoño,11.25,2.9,llego justo a tiempo,General Electric,Palma
25,Ferreteria,9,Primavera,414.09,3.5,me gusto,Yale,Palma
25,Juguetes,2,Primavera,26.13,2.3,no llego en tiempo,Playmobile,Palma
25,Libros,3,Verano,374.13,3.5,me gusto,Platena Comic,Palma
25,Accesorios,2,Primavera,90.58,2.3,el paquete llego en mal estado, Michael Kors,Palma
25,Cocina,7,Primavera,383.48,0.9,muy malo,Nescafe,Palma
25,Baño,3,Verano,12.34,3.3,llego justo a tiempo,Don limpio,Palma
25,Electronica,1,Verano,96.72,4.9,buena relacion calidad-precio,Apple,Palma
25,Deporte,2,Verano,55.33,5.0, muy bueno!,Under Armour,Palma
25,Baño,10,Primavera,427.18,2.2,no llego en tiempo,KH7,Palma
25,Zapatos,4,Verano,204.92,3.8,justo lo que esperaba,New balance,Palma
25,Baño,3,Primavera,166.4,2.4,el paquete llego en mal estado,Cristasol,Palma
25,Cocina,6,Otoño,57.61,4.6,buena relacion calidad-precio,Oscar mayer,Palma
25,Hogar,11,Primavera,420.63,4.6, muy bueno!,Unilever,Palma
25,Juguetes,1,Primavera,129.92,0.5,muy malo,Fisher-price,Palma
25,Electronica,2,Primavera,225.2,0.2,no llego el producto,Apple,Palma
25,Cocina,10,Verano,89.54,2.0,el paquete llego en mal estado,Bimbo,Palma
25,Libros,3,Primavera,471.33,2.1, la calidad no es la esperada,Ediciones Tomodomo,Palma
25,Accesorios,4,Verano,161.1,0.2,no llego el producto,Ray-ban,Palma
25,Hogar,1,Primavera,101.93,4.1,buena relacion calidad-precio,Henkel,Palma
25,Hogar,7,Verano,280.3,4.3,buena relacion calidad-precio,Colgate - palmolive,Palma
26,Baño,5,Primavera,261.39,4.7,buena relacion calidad-precio,Don limpio,Cordoba
26,Hogar,3,Otoño,282.04,1.8,el paquete llego en mal estado,Henkel,Cordoba
26,Juguetes,5,Primavera,346.85,3.5,me gusto,Lego,Cordoba
26,Libros,1,Verano,156.52,0.5,muy malo,Alianza Editorial,Cordoba
26,Electronica,3,Primavera,160.8,2.4,no llego en tiempo,Apple,Cordoba
26,Ropa,2,Primavera,392.98,2.3,no llego en tiempo,Roxy,Cordoba
26,Accesorios,5,Otoño,498.21,2.9,llego justo a tiempo, Michael Kors,Cordoba
26,Ferreteria,7,Primavera,30.35,3.9,justo lo que esperaba,3M,Cordoba
26,Zapatos,2,Primavera,413.99,2.7,llego justo a tiempo,Crocs,Cordoba
26,Juguetes,7,Verano,168.55,2.1, la calidad no es la esperada,Playmobile,Cordoba
26,Accesorios,9,Verano,392.01,3.2,me gusto,Polo,Cordoba
26,Cocina,10,Verano,364.51,1.0,no llego el producto,Oscar mayer,Cordoba
26,Zapatos,3,Primavera,473.83,4.1, muy bueno!,New balance,Cordoba
26,Hogar,7,Primavera,468.99,2.0,no llego en tiempo,Henkel,Cordoba
26,Cocina,8,Primavera,211.38,3.5,me gusto,Oscar mayer,Cordoba
26,Libros,1,Primavera,371.36,0.5,no llego el producto,Alianza Editorial,Cordoba
26,Accesorios,10,Otoño,459.34,0.8,no llego el producto,Bimba y Lola,Cordoba
26,Cocina,1,Otoño,266.68,4.0, muy bueno!,Nescafe,Cordoba
26,Accesorios,11,Primavera,491.74,4.0,buena relacion calidad-precio, Michael Kors,Cordoba
27,Baño,1,Primavera,172.08,3.5,llego justo a tiempo,KH7,Malaga
27,Accesorios,9,Verano,359.44,4.9,justo lo que esperaba,Polo,Malaga
27,Libros,9,Verano,29.64,1.1,muy malo,Alianza Editorial,Malaga
27,Baño,11,Otoño,452.41,1.5,no llego el producto,KH7,Malaga
27,Libros,3,Primavera,18.72,0.1,muy malo,Alianza Editorial,Malaga
27,Hogar,4,Primavera,470.74,0.3,no cumple las expectativas,Colgate - palmolive,Malaga
27,Hogar,6,Verano,306.09,4.5,buena relacion calidad-precio,Colgate - palmolive,Malaga
27,Libros,5,Otoño,147.36,3.1, cumple las expectativas,Alianza Editorial,Malaga
27,Baño,8,Otoño,408.95,0.4,no cumple las expectativas,Cristasol,Malaga
27,Baño,9,Otoño,403.8,3.9,justo lo que esperaba,Cristasol,Malaga
27,Baño,4,Otoño,286.57,3.8,buena relacion calidad-precio,Don limpio,Malaga
27,Hogar,7,Otoño,230.46,1.3,muy malo,Colgate - palmolive,Malaga
27,Cocina,3,Primavera,435.87,0.8,muy malo,Nescafe,Malaga
27,Ferreteria,4,Primavera,257.65,2.7,me gusto,3M,Malaga
27,Juguetes,8,Primavera,211.64,0.6,no cumple las expectativas,Chicco,Malaga
27,Accesorios,2,Verano,352.27,1.3,no llego el producto,Ray-ban,Malaga
27,Baño,7,Primavera,477.34,2.9,llego justo a tiempo,KH7,Malaga
27,Zapatos,7,Primavera,176.78,3.9,buena relacion calidad-precio,Skechers,Malaga
27,Juguetes,2,Verano,136.27,0.8,no cumple las expectativas,Lego,Malaga
27,Libros,8,Primavera,42.19,1.6,no llego en tiempo,Platena Comic,Malaga
28,Zapatos,10,Verano,354.17,2.0,no llego en tiempo,Camper,Las Palamas de GC
28,Electronica,8,Primavera,402.53,1.4,no llego el producto,Sony,Las Palamas de GC
28,Juguetes,11,Verano,5.08,1.4,no llego el producto,Playmobile,Las Palamas de GC
28,Zapatos,4,Primavera,370.55,0.8,no llego el producto,Skechers,Las Palamas de GC
28,Baño,9,Verano,401.2,3.5,me gusto,KH7,Las Palamas de GC
28,Accesorios,3,Verano,253.57,1.1,muy malo,Bimba y Lola,Las Palamas de GC
28,Electronica,4,Otoño,195.21,4.9,justo lo que esperaba,General Electric,Las Palamas de GC
28,Deporte,2,Primavera,345.44,2.0,el paquete llego en mal estado,Nike,Las Palamas de GC
28,Ropa,1,Verano,295.02,4.6,buena relacion calidad-precio,Hollister,Las Palamas de GC
28,Hogar,3,Primavera,374.56,0.8,no llego el producto,Vileda,Las Palamas de GC
28,Libros,6,Otoño,466.98,2.6,me gusto,Alianza Editorial,Las Palamas de GC
28,Zapatos,5,Verano,452.69,0.2,no llego el producto,New balance,Las Palamas de GC
28,Hogar,11,Otoño,340.63,2.2,el paquete llego en mal estado,Henkel,Las Palamas de GC
28,Zapatos,5,Primavera,127.58,2.9,llego justo a tiempo,Skechers,Las Palamas de GC
28,Ropa,10,Primavera,478.81,3.1,me gusto,Hollister,Las Palamas de GC
28,Ferreteria,8,Verano,392.64,2.5,el paquete llego en mal estado,Sika,Las Palamas de GC
28,Electronica,3,Primavera,203.27,3.5,me gusto,Apple,Las Palamas de GC
28,Baño,3,Verano,161.84,4.7,justo lo que esperaba,Cristasol,Las Palamas de GC
28,Hogar,7,Primavera,222.69,4.3, muy bueno!,Unilever,Las Palamas de GC
28,Baño,5,Primavera,342.02,3.9,buena relacion calidad-precio,KH7,Las Palamas de GC
29,Zapatos,2,Otoño,51.22,4.1,buena relacion calidad-precio,Skechers,Palma
29,Deporte,11,Primavera,265.18,0.3,no cumple las expectativas,Nike,Palma
29,Ropa,9,Verano,380.12,1.4,no cumple las expectativas,Hollister,Palma
29,Baño,7,Otoño,464.92,4.2,buena relacion calidad-precio,KH7,Palma
29,Deporte,6,Primavera,219.35,4.2,justo lo que esperaba,Asics,Palma
29,Cocina,11,Primavera,419.61,2.9,llego justo a tiempo,Oscar mayer,Palma
29,Cocina,5,Verano,183.44,1.4,no llego el producto,Bimbo,Palma
29,Deporte,6,Primavera,14.44,2.4,el paquete llego en mal estado,Asics,Palma
29,Deporte,5,Otoño,325.72,1.7,el paquete llego en mal estado,Asics,Palma
29,Cocina,4,Verano,230.39,3.8, muy bueno!,Oscar mayer,Palma
29,Electronica,10,Primavera,416.77,0.0,no cumple las expectativas,General Electric,Palma
29,Ferreteria,10,Verano,460.63,0.3,no llego el producto,Yale,Palma
29,Electronica,5,Verano,449.53,0.8,no cumple las expectativas,General Electric,Palma
29,Ferreteria,9,Primavera,13.18,1.3,no cumple las expectativas,3M,Palma
29,Electronica,9,Verano,449.09,2.7,llego justo a tiempo,Sony,Palma
30,Ropa,2,Primavera,206.75,4.6,justo lo que esperaba,Levis,Sevilla
30,Cocina,7,Primavera,57.86,3.2,me gusto,Bimbo,Sevilla
30,Cocina,1,Verano,178.61,3.0,llego justo a tiempo,Nescafe,Sevilla
30,Deporte,4,Primavera,120.69,0.9,muy malo,Nike,Sevilla
30,Deporte,10,Primavera,361.44,2.3,no llego en tiempo,Adidas,Sevilla
30,Deporte,7,Verano,37.19,4.7,justo lo que esperaba,Nike,Sevilla
30,Hogar,6,Verano,275.6,2.8,me gusto,Vileda,Sevilla
30,Libros,10,Primavera,287.38,4.5,justo lo que esperaba,Valdemar,Sevilla
30,Accesorios,8,Primavera,242.58,1.9, la calidad no es la esperada, Michael Kors,Sevilla
30,Ferreteria,7,Primavera,133.32,2.1, la calidad no es la esperada,3M,Sevilla
30,Deporte,3,Primavera,444.48,1.0,no cumple las expectativas,Under Armour,Sevilla
30,Cocina,7,Primavera,392.15,1.1,no cumple las expectativas,Bimbo,Sevilla
30,Accesorios,3,Primavera,144.68,0.4,muy malo, Michael Kors,Sevilla
30,Ferreteria,7,Primavera,145.25,2.0,el paquete llego en mal estado,3M,Sevilla
30,Ferreteria,5,Otoño,396.4,4.2, muy bueno!,Sika,Sevilla
30,Ropa,2,Otoño,37.42,0.8,no cumple las expectativas,Hollister,Sevilla
30,Deporte,10,Primavera,417.28,4.1,justo lo que esperaba,Nike,Sevilla
30,Ferreteria,10,Otoño,301.98,3.3, cumple las expectativas,3M,Sevilla
30,Deporte,11,Primavera,391.66,4.1,justo lo que esperaba,Under Armour,Sevilla
31,Electronica,11,Verano,457.79,2.1, la calidad no es la esperada,Apple,Valladolid
31,Electronica,11,Primavera,143.65,3.1,llego justo a tiempo,General Electric,Valladolid
31,Cocina,1,Primavera,241.46,3.0,me gusto,Oscar mayer,Valladolid
31,Electronica,7,Otoño,124.78,0.1,muy malo,Sony,Valladolid
31,Ropa,5,Otoño,302.98,1.4,no cumple las expectativas,Hollister,Valladolid
31,Zapatos,10,Primavera,265.03,3.3,me gusto,Camper,Valladolid
31,Libros,5,Primavera,171.38,4.1, muy bueno!,Ediciones Tomodomo,Valladolid
31,Libros,1,Primavera,179.57,3.4, cumple las expectativas,Valdemar,Valladolid
31,Electronica,1,Primavera,176.99,1.0,no llego el producto,General Electric,Valladolid
31,Deporte,10,Otoño,489.13,2.9,llego justo a tiempo,Nike,Valladolid
31,Juguetes,1,Otoño,146.49,1.2,muy malo,Lego,Valladolid
31,Electronica,3,Otoño,96.57,1.6,no llego en tiempo,Apple,Valladolid
31,Accesorios,9,Otoño,226.7,0.5,no llego el producto, Michael Kors,Valladolid
31,Hogar,1,Primavera,460.81,0.1,muy malo,Colgate - palmolive,Valladolid
31,Ropa,2,Primavera,352.05,3.0,me gusto,Lacoste,Valladolid
31,Ferreteria,8,Primavera,291.12,3.5,me gusto,3M,Valladolid
32,Deporte,7,Otoño,422.28,2.8,me gusto,Adidas,Las Palamas de GC
32,Juguetes,1,Otoño,393.44,0.1,no llego el producto,Playmobile,Las Palamas de GC
32,Juguetes,1,Otoño,64.1,3.0,me gusto,Lego,Las Palamas de GC
32,Accesorios,4,Primavera,206.84,2.5, la calidad no es la esperada,Bimba y Lola,Las Palamas de GC
32,Accesorios,5,Primavera,365.54,2.7, cumple las expectativas,Polo,Las Palamas de GC
32,Libros,6,Primavera,87.9,3.9,buena relacion calidad-precio,Valdemar,Las Palamas de GC
32,Electronica,3,Otoño,339.9,3.7,justo lo que esperaba,Sony,Las Palamas de GC
32,Accesorios,4,Primavera,465.58,3.7,buena relacion calidad-precio,Polo,Las Palamas de GC
32,Zapatos,8,Otoño,120.27,4.3,justo lo que esperaba,Crocs,Las Palamas de GC
32,Libros,9,Primavera,389.94,3.4,llego justo a tiempo,Platena Comic,Las Palamas de GC
32,Electronica,5,Primavera,265.21,3.4, cumple las expectativas,Apple,Las Palamas de GC
32,Accesorios,5,Primavera,324.98,2.7,llego justo a tiempo,Bimba y Lola,Las Palamas de GC
32,Ropa,2,Otoño,393.54,3.0,me gusto,Lacoste,Las Palamas de GC
32,Electronica,5,Otoño,401.24,1.0,no llego el producto,Samsumg,Las Palamas de GC
32,Deporte,7,Otoño,280.67,1.9,no llego en tiempo,Under Armour,Las Palamas de GC
32,Hogar,4,Verano,223.37,0.6,no llego el producto,Unilever,Las Palamas de GC
32,Deporte,7,Verano,269.56,0.7,muy malo,Nike,Las Palamas de GC
32,Baño,10,Otoño,177.6,2.5,el paquete llego en mal estado,Cristasol,Las Palamas de GC
32,Juguetes,7,Primavera,11.25,2.9,me gusto,Playmobile,Las Palamas de GC
32,Zapatos,6,Primavera,364.13,0.5,no cumple las expectativas,Skechers,Las Palamas de GC
32,Ropa,11,Otoño,415.19,3.7, muy bueno!,Hollister,Las Palamas de GC
33,Juguetes,11,Primavera,462.63,2.9, cumple las expectativas,Fisher-price,Madrid 
