Usuario,Categorias,Numero_articulos,Fecha,Precio,Valoracion,Comentarios,Proveedores
401,Zapatos,1,2020-04-08 02:18:23.635047,425.68,1.8,el paquete llego en mal estado,New balance
323,Hogar,4,2019-07-03 05:01:54.960471,279.88,1.6,no llego en tiempo,Unilever
188,Ferreteria,1,2019-12-03 16:14:52.007789,29.37,2.2,el paquete llego en mal estado,3M
198,Zapatos,11,2020-03-03 07:58:37.667080,376.55,0.7,no llego el producto,New balance
212,Libros,8,2020-12-17 08:33:23.389632,392.84,2.4,el paquete llego en mal estado,Platena Comic
128,Ropa,2,2020-11-23 13:53:18.382633,260.25,0.6,no cumple las expectativas,Hollister
257,Cocina,10,2020-07-15 06:02:42.360015,381.45,3.0,me gusto,Flora
90,Zapatos,9,2019-11-09 03:05:08.768415,432.55,1.4,muy malo,Skechers
428,Hogar,4,2019-08-18 02:54:10.330316,428.31,1.1,muy malo,Colgate - palmolive
255,Hogar,3,2020-02-14 00:31:17.222374,249.64,3.9,buena relacion calidad-precio,Vileda
487,Baño,11,2020-11-21 20:47:47.349055,29.16,2.4, la calidad no es la esperada,Don limpio
236,Electronica,4,2019-04-06 07:34:25.826008,82.26,1.7,el paquete llego en mal estado,General Electric
170,Electronica,11,2019-10-05 12:26:27.569271,473.33,0.6,muy malo,Sony
25,Cocina,10,2019-05-29 07:47:52.986754,371.0,3.1,me gusto,Bimbo
293,Baño,2,2019-06-24 20:15:59.699881,485.81,4.7,buena relacion calidad-precio,Cif
285,Zapatos,1,2020-08-05 11:29:25.246874,236.34,2.7,llego justo a tiempo,Skechers
493,Deporte,1,2020-08-27 17:01:37.466010,181.87,3.6, muy bueno!,Under Armour
434,Juguetes,7,2019-02-11 14:47:22.509478,160.15,2.0,el paquete llego en mal estado,Playmobile
169,Ropa,6,2019-09-26 14:13:21.336825,251.07,0.9,no cumple las expectativas,Levis
135,Deporte,11,2019-01-15 17:17:51.173499,481.82,1.1,muy malo,Asics
310,Ferreteria,1,2020-09-07 12:16:59.398744,172.65,3.5,me gusto,3M
41,Juguetes,6,2019-07-06 19:04:43.293478,477.51,0.5,muy malo,Playmobile
468,Deporte,2,2020-04-11 03:23:00.967584,394.95,1.2,muy malo,Under Armour
409,Baño,7,2019-06-03 22:24:16.090346,414.94,4.7,buena relacion calidad-precio,KH7
27,Electronica,3,2020-11-18 17:07:44.320804,395.31,3.8,justo lo que esperaba,Samsumg
256,Electronica,11,2019-01-30 20:53:30.418333,495.52,0.8,muy malo,General Electric
27,Deporte,9,2019-04-01 14:14:35.216586,227.64,0.7,no cumple las expectativas,Nike
197,Deporte,10,2020-12-17 14:38:28.690293,136.91,1.5,muy malo,Adidas
203,Zapatos,11,2020-07-17 19:34:25.183578,259.4,4.5,justo lo que esperaba,Camper
432,Zapatos,7,2019-04-14 10:16:12.025190,276.29,1.8,no llego en tiempo,Skechers
167,Ferreteria,10,2019-10-03 05:58:13.531552,461.68,0.3,no llego el producto,Pavco
53,Baño,11,2019-04-03 02:42:23.536655,154.42,1.9, la calidad no es la esperada,Don limpio
37,Ropa,7,2019-11-28 00:56:26.860597,89.57,4.4, muy bueno!,Levis
373,Cocina,2,2019-05-05 15:50:02.533837,69.91,2.6,me gusto,Flora
270,Deporte,5,2019-08-24 14:49:26.566754,159.91,2.7,me gusto,Adidas
252,Hogar,2,2020-11-09 11:25:10.159350,13.82,3.5,me gusto,Henkel
327,Libros,9,2019-05-24 10:56:50.134906,169.71,3.0,me gusto,Platena Comic
339,Zapatos,9,2020-05-12 19:48:06.270234,244.36,2.9, cumple las expectativas,Crocs
335,Cocina,11,2020-02-01 13:55:04.096220,443.09,4.7,buena relacion calidad-precio,Oscar mayer
103,Hogar,6,2020-12-04 20:02:19.542284,313.49,0.7,no cumple las expectativas,Henkel
246,Accesorios,11,2019-11-06 10:22:12.368216,428.37,0.3,muy malo,Bimba y Lola
29,Zapatos,7,2020-06-06 19:44:50.053235,303.46,1.1,no llego el producto,Crocs
246,Accesorios,8,2020-01-09 12:42:50.911543,346.88,3.1,llego justo a tiempo,Bimba y Lola
416,Hogar,5,2019-03-21 14:43:14.767619,324.44,0.7,no cumple las expectativas,Colgate - palmolive
7,Ropa,8,2019-09-22 00:43:37.800552,36.78,4.5,buena relacion calidad-precio,Levis
121,Baño,2,2019-02-19 03:46:53.553659,481.52,4.4,justo lo que esperaba,Cif
413,Hogar,4,2020-03-18 12:51:11.049747,365.25,3.2,me gusto,Vileda
14,Ferreteria,8,2019-05-09 22:11:55.757014,95.91,1.8,el paquete llego en mal estado,Yale
4,Cocina,4,2020-03-07 04:49:57.751822,407.93,3.3,llego justo a tiempo,Oscar mayer
495,Cocina,7,2020-10-04 07:20:22.830200,164.84,0.0,muy malo,Nescafe
248,Electronica,11,2019-06-12 20:46:02.470133,372.26,5.0, muy bueno!,General Electric
242,Hogar,2,2020-01-12 17:16:47.920665,17.81,2.0,no llego en tiempo,Henkel
93,Deporte,4,2019-01-03 12:22:42.691597,484.34,2.6, cumple las expectativas,Asics
437,Accesorios,7,2020-03-20 17:55:18.707075,261.17,2.5,no llego en tiempo,Ray-ban
140,Cocina,6,2019-07-14 15:27:13.249306,28.35,2.9, cumple las expectativas,Bimbo
380,Electronica,7,2019-04-09 09:02:56.225162,381.92,3.4, cumple las expectativas,Samsumg
366,Cocina,9,2020-06-05 06:02:28.795915,361.94,0.3,no cumple las expectativas,Oscar mayer
146,Ropa,9,2019-02-06 23:55:58.605920,198.51,0.6,no llego el producto,Roxy
127,Ropa,5,2019-03-03 10:19:42.843037,325.57,2.7,llego justo a tiempo,Hollister
459,Libros,6,2019-03-08 11:08:41.128903,226.81,4.9,justo lo que esperaba,Alianza Editorial
423,Ropa,1,2019-10-04 02:16:29.432994,405.78,3.5, cumple las expectativas,Hollister
409,Juguetes,8,2019-11-25 17:54:39.039553,8.23,1.8,no llego en tiempo,Fisher-price
208,Deporte,5,2019-11-10 10:46:52.167526,290.23,3.3,me gusto,Nike
356,Libros,8,2019-09-19 13:28:59.047226,271.38,1.2,muy malo,Ediciones Tomodomo
406,Baño,8,2020-07-13 10:32:48.392341,485.36,2.4,el paquete llego en mal estado,Don limpio
243,Baño,7,2020-05-08 14:13:02.159990,70.86,1.8, la calidad no es la esperada,Don limpio
410,Zapatos,11,2019-04-04 08:39:55.461847,387.93,2.5, la calidad no es la esperada,New balance
128,Cocina,1,2019-10-12 13:20:48.292430,264.53,4.7,justo lo que esperaba,Nescafe
471,Accesorios,6,2019-12-26 08:09:16.633722,94.78,0.8,no llego el producto,Polo
66,Cocina,3,2020-07-20 13:03:48.765237,465.41,3.9,buena relacion calidad-precio,Flora
350,Juguetes,3,2020-07-17 20:32:21.856530,307.15,4.7,justo lo que esperaba,Lego
448,Juguetes,10,2019-01-16 05:17:40.936269,161.81,2.9,me gusto,Playmobile
94,Deporte,6,2019-06-02 07:19:28.948204,241.01,1.6, la calidad no es la esperada,Asics
490,Ferreteria,6,2019-08-20 14:53:09.664978,331.56,3.3,me gusto,3M
352,Hogar,3,2020-09-16 03:00:19.406692,255.4,0.4,muy malo,Unilever
18,Electronica,11,2020-11-22 22:11:04.932806,255.99,2.0,no llego en tiempo,General Electric
120,Baño,6,2019-07-29 13:51:03.395949,456.31,0.2,muy malo,Cif
23,Deporte,5,2020-04-26 03:08:43.942182,86.8,1.4,muy malo,Nike
109,Electronica,2,2019-04-02 01:22:21.630967,436.2,0.7,no llego el producto,General Electric
41,Zapatos,7,2019-09-12 11:37:20.063367,239.71,4.9,buena relacion calidad-precio,Crocs
426,Accesorios,11,2019-07-03 09:35:35.991601,399.71,4.0,justo lo que esperaba,Ray-ban
102,Zapatos,10,2020-06-22 11:54:30.514763,491.45,2.6,llego justo a tiempo,New balance
461,Juguetes,9,2020-10-04 03:16:09.074689,140.81,2.8,llego justo a tiempo,Fisher-price
113,Baño,6,2019-08-26 22:12:59.760477,475.53,4.0,buena relacion calidad-precio,KH7
284,Cocina,7,2019-09-12 19:25:43.591859,325.33,0.9,muy malo,Oscar mayer
119,Hogar,11,2020-06-03 23:17:54.237157,342.03,4.7, muy bueno!,Colgate - palmolive
346,Electronica,11,2020-11-17 14:35:21.742478,458.5,1.8, la calidad no es la esperada,General Electric
46,Accesorios,6,2020-05-19 23:58:30.162913,480.08,4.5,buena relacion calidad-precio,Bimba y Lola
2,Baño,5,2019-05-03 15:14:16.048816,160.5,1.2,no llego el producto,KH7
413,Ferreteria,3,2020-10-11 15:59:22.151172,124.31,0.5,no cumple las expectativas,3M
113,Deporte,9,2020-05-09 09:28:55.706721,441.17,2.8, cumple las expectativas,Asics
449,Electronica,1,2020-12-06 05:50:24.064061,458.11,0.7,no cumple las expectativas,Apple
31,Libros,9,2020-01-27 07:27:32.459461,418.49,2.5, la calidad no es la esperada,Valdemar
443,Baño,10,2020-07-11 08:31:37.139379,359.48,0.7,no llego el producto,KH7
308,Libros,4,2019-05-05 00:16:54.128231,119.72,3.8,justo lo que esperaba,Valdemar
173,Juguetes,9,2019-09-14 19:17:40.890022,227.94,3.5,llego justo a tiempo,Playmobile
226,Libros,4,2020-02-18 00:25:21.951140,318.96,2.4, la calidad no es la esperada,Alianza Editorial
495,Ferreteria,5,2020-06-15 23:35:59.784688,246.25,3.7,buena relacion calidad-precio,Yale
278,Juguetes,1,2020-08-10 12:53:44.432311,157.82,0.3,no cumple las expectativas,Chicco
43,Electronica,3,2019-05-09 15:59:00.616194,373.93,3.2,llego justo a tiempo,Apple
237,Ferreteria,6,2019-01-11 20:13:54.069945,248.21,3.0,llego justo a tiempo,3M
464,Accesorios,10,2020-03-11 05:00:05.365066,394.32,4.1,justo lo que esperaba, Michael Kors
117,Hogar,1,2020-12-15 21:14:34.710159,453.18,1.7,no llego en tiempo,Colgate - palmolive
267,Ropa,1,2020-02-19 18:15:35.925191,289.63,0.1,no cumple las expectativas,Levis
300,Ferreteria,4,2020-03-03 21:19:42.483051,403.45,2.0,no llego en tiempo,3M
147,Cocina,6,2019-04-18 15:09:50.164962,154.2,3.0,me gusto,Flora
104,Zapatos,4,2020-02-04 19:32:59.064789,428.14,0.3,muy malo,Crocs
123,Ferreteria,1,2019-05-15 07:48:09.272254,289.94,0.9,no cumple las expectativas,3M
174,Accesorios,6,2020-02-12 22:01:13.273043,123.71,4.6,buena relacion calidad-precio,Bimba y Lola
116,Baño,6,2019-04-06 15:27:41.209190,348.45,1.2,no cumple las expectativas,KH7
384,Zapatos,2,2020-11-11 08:37:32.294236,151.32,0.5,no cumple las expectativas,Camper
445,Deporte,9,2019-11-30 02:56:05.026024,282.62,2.2,el paquete llego en mal estado,Nike
412,Juguetes,10,2019-05-29 09:23:11.859979,460.55,4.6, muy bueno!,Fisher-price
57,Ferreteria,9,2020-11-15 10:58:08.748184,153.4,0.8,no cumple las expectativas,3M
374,Zapatos,8,2019-11-14 13:11:01.407009,453.18,1.3,no llego el producto,Camper
417,Hogar,11,2020-12-26 16:00:19.811788,141.54,2.2,el paquete llego en mal estado,Henkel
431,Deporte,5,2020-03-27 18:23:02.545296,252.26,4.2,justo lo que esperaba,Nike
392,Electronica,5,2019-04-14 12:34:24.477780,353.45,2.1,el paquete llego en mal estado,General Electric
229,Deporte,6,2020-01-06 17:13:20.493448,72.49,3.9,buena relacion calidad-precio,Nike
95,Juguetes,10,2020-07-28 11:06:41.513764,18.38,4.4, muy bueno!,Chicco
50,Ferreteria,8,2019-08-14 20:33:01.850435,7.22,2.5,el paquete llego en mal estado,3M
463,Cocina,10,2019-05-14 13:48:07.797745,494.85,1.5,no llego el producto,Nescafe
203,Hogar,10,2020-05-15 07:29:46.007317,80.66,1.2,no cumple las expectativas,Colgate - palmolive
77,Ferreteria,11,2019-05-06 16:49:41.166043,93.32,3.1,llego justo a tiempo,3M
268,Deporte,5,2020-01-06 14:28:36.267269,324.91,4.0,justo lo que esperaba,Under Armour
269,Ferreteria,5,2019-09-14 03:36:55.961275,270.59,3.8,buena relacion calidad-precio,Sika
477,Cocina,3,2019-01-15 09:39:19.779971,92.97,2.7, cumple las expectativas,Flora
409,Ferreteria,1,2019-10-26 01:52:26.222085,18.21,3.2,me gusto,3M
409,Accesorios,9,2020-06-04 11:33:58.226521,225.35,2.7, cumple las expectativas,Ray-ban
430,Ropa,8,2019-08-10 07:53:02.749812,309.95,2.8, cumple las expectativas,Roxy
457,Ferreteria,1,2019-01-01 00:32:37.657001,116.52,1.2,no cumple las expectativas,Yale
340,Ferreteria,4,2019-04-20 10:35:33.368215,453.61,2.9,llego justo a tiempo,Sika
467,Baño,5,2020-07-22 14:56:46.973115,300.05,3.5, cumple las expectativas,Don limpio
6,Accesorios,7,2019-06-17 09:16:55.841979,10.11,1.0,no llego el producto,Polo
284,Electronica,11,2020-05-23 07:49:20.502463,366.73,1.3,muy malo,Sony
410,Juguetes,4,2019-11-17 08:13:01.954140,115.71,1.5,muy malo,Playmobile
121,Baño,5,2020-08-26 15:50:09.433130,261.18,4.4,buena relacion calidad-precio,Cristasol
371,Baño,10,2019-12-08 08:33:46.615713,476.84,2.8,me gusto,KH7
30,Hogar,8,2020-12-21 09:43:25.700633,22.39,4.5,justo lo que esperaba,Henkel
358,Baño,9,2020-03-27 12:23:05.461960,424.54,1.3,no llego el producto,Cif
211,Baño,4,2020-04-04 23:21:45.792617,361.8,1.9,el paquete llego en mal estado,Cristasol
477,Hogar,5,2019-10-19 10:44:56.729425,404.24,3.7,buena relacion calidad-precio,Unilever
496,Hogar,9,2020-07-02 13:51:12.489161,328.85,0.3,no llego el producto,Vileda
414,Hogar,4,2020-01-16 08:18:54.218665,17.7,1.9, la calidad no es la esperada,Henkel
62,Accesorios,6,2020-11-02 00:48:58.439591,496.95,2.6, cumple las expectativas, Michael Kors
312,Ropa,6,2019-01-07 05:35:11.099153,250.31,4.9,buena relacion calidad-precio,Lacoste
119,Electronica,10,2019-11-14 11:04:30.071946,329.63,0.0,no cumple las expectativas,Samsumg
127,Electronica,1,2019-07-29 08:24:51.434463,287.82,0.2,muy malo,General Electric
22,Deporte,1,2020-05-04 15:54:57.171514,54.58,3.4, cumple las expectativas,Adidas
181,Zapatos,4,2019-09-30 00:13:02.416895,89.05,1.1,muy malo,Skechers
458,Deporte,8,2019-09-05 22:22:38.423947,425.61,2.4, la calidad no es la esperada,Adidas
93,Libros,6,2020-12-28 22:53:53.700432,383.16,1.8,el paquete llego en mal estado,Alianza Editorial
166,Ropa,10,2020-07-07 02:28:50.201282,160.17,3.2,llego justo a tiempo,Roxy
368,Juguetes,5,2020-11-26 08:07:09.806869,75.31,1.2,muy malo,Playmobile
269,Ferreteria,8,2019-11-05 01:16:18.333360,156.64,3.7, muy bueno!,Sika
346,Accesorios,5,2020-03-26 01:50:59.724691,101.17,4.5, muy bueno!,Bimba y Lola
21,Zapatos,3,2019-03-12 20:20:57.996882,49.75,1.4,muy malo,Skechers
457,Cocina,7,2019-06-21 13:52:01.041116,60.58,3.9, muy bueno!,Flora
371,Ropa,5,2020-09-23 21:18:45.508275,229.24,4.8,justo lo que esperaba,Levis
393,Juguetes,6,2020-07-06 03:58:18.111640,443.01,4.6,buena relacion calidad-precio,Lego
40,Ropa,11,2020-10-13 01:00:25.985774,248.29,4.5,buena relacion calidad-precio,Lacoste
454,Juguetes,7,2019-05-28 14:04:33.691682,257.56,4.1,buena relacion calidad-precio,Fisher-price
191,Deporte,8,2019-02-09 20:29:42.512803,478.12,2.8,me gusto,Asics
241,Zapatos,9,2020-04-22 23:02:59.419513,469.96,3.4,llego justo a tiempo,New balance
107,Electronica,2,2019-03-01 07:25:23.568915,201.03,2.0,no llego en tiempo,General Electric
43,Hogar,4,2020-01-14 06:37:24.496312,343.86,3.2, cumple las expectativas,Henkel
81,Ferreteria,8,2019-11-15 10:59:16.807111,12.77,4.4, muy bueno!,Pavco
382,Cocina,4,2020-08-22 07:11:34.071639,316.27,4.4, muy bueno!,Oscar mayer
146,Zapatos,2,2019-04-08 04:39:16.623784,116.47,1.5,no llego el producto,Skechers
159,Zapatos,10,2020-07-15 14:38:05.943062,58.7,2.0, la calidad no es la esperada,New balance
75,Ferreteria,2,2019-03-26 09:16:49.914934,123.69,3.3, cumple las expectativas,Yale
24,Hogar,9,2019-03-11 20:23:07.088240,344.41,2.1,el paquete llego en mal estado,Henkel
354,Electronica,8,2020-12-22 01:23:29.171365,39.25,3.0,me gusto,Samsumg
95,Ferreteria,9,2020-05-26 12:32:14.173262,275.55,1.0,no llego el producto,Sika
213,Libros,7,2020-02-19 21:08:08.143188,233.09,3.8,buena relacion calidad-precio,Alianza Editorial
100,Juguetes,2,2019-11-30 10:06:23.311428,456.15,1.2,no cumple las expectativas,Playmobile
494,Ferreteria,6,2019-03-14 03:10:45.263148,288.51,0.5,muy malo,Yale
491,Baño,9,2019-07-15 13:01:07.227798,425.5,3.7,justo lo que esperaba,Cif
185,Libros,10,2019-06-05 21:20:47.775780,358.68,1.6,no llego en tiempo,Alianza Editorial
235,Deporte,10,2020-09-26 07:06:25.624150,202.72,0.4,no llego el producto,Adidas
432,Ferreteria,5,2020-02-19 14:32:19.882405,399.39,0.7,no llego el producto,Yale
338,Baño,5,2019-11-02 13:51:20.979810,185.59,4.1, muy bueno!,Don limpio
420,Cocina,6,2020-03-08 12:33:34.391348,179.9,1.0,no llego el producto,Flora
309,Hogar,2,2020-05-10 17:18:15.839305,458.92,0.6,muy malo,Colgate - palmolive
293,Baño,1,2019-09-28 04:33:59.199182,312.95,4.8,justo lo que esperaba,Cif
387,Libros,3,2019-02-23 04:21:20.599131,272.43,1.9, la calidad no es la esperada,Valdemar
445,Juguetes,9,2020-05-24 04:25:41.980323,361.33,1.0,no cumple las expectativas,Fisher-price
425,Deporte,4,2019-04-24 22:57:10.392269,413.63,3.6,buena relacion calidad-precio,Nike
274,Electronica,9,2020-08-16 01:30:24.808864,229.17,3.2, cumple las expectativas,Samsumg
137,Accesorios,6,2019-11-16 02:23:48.734976,284.03,1.3,muy malo, Michael Kors
71,Ropa,11,2019-04-23 12:26:14.097292,323.46,2.0,no llego en tiempo,Levis
456,Accesorios,2,2019-05-11 13:43:13.338340,366.24,2.0, la calidad no es la esperada,Ray-ban
194,Deporte,2,2020-11-06 15:09:51.201337,189.04,0.5,no llego el producto,Adidas
461,Accesorios,5,2019-06-09 13:17:03.465679,236.46,1.3,muy malo,Ray-ban
180,Baño,8,2019-05-24 03:19:16.854129,340.44,1.6, la calidad no es la esperada,Don limpio
388,Hogar,9,2020-09-23 12:43:08.951147,139.79,2.7, cumple las expectativas,Vileda
323,Ropa,9,2019-10-16 03:33:25.155989,311.05,2.8,llego justo a tiempo,Hollister
405,Electronica,9,2019-04-02 05:24:53.684455,76.47,3.9,buena relacion calidad-precio,Apple
41,Ropa,8,2019-07-14 21:34:57.860318,304.89,2.6, cumple las expectativas,Roxy
168,Ferreteria,3,2019-01-28 09:39:47.635322,499.73,3.1,me gusto,Sika
87,Ferreteria,3,2019-03-11 04:28:04.917892,363.94,1.7,el paquete llego en mal estado,Pavco
68,Cocina,8,2019-05-25 11:46:18.955043,136.25,2.4,el paquete llego en mal estado,Oscar mayer
428,Electronica,5,2020-08-12 18:43:26.679659,286.8,1.7,el paquete llego en mal estado,Sony
10,Ferreteria,2,2019-09-29 03:30:21.793010,335.97,3.4,me gusto,Pavco
398,Baño,7,2020-01-22 20:33:26.487267,373.19,2.0,el paquete llego en mal estado,Cif
36,Deporte,3,2020-08-20 03:30:31.451823,423.68,2.6, cumple las expectativas,Asics
389,Electronica,9,2019-03-08 09:48:34.561060,186.87,0.2,no cumple las expectativas,Samsumg
227,Cocina,9,2020-08-08 22:01:01.811266,67.49,4.0,buena relacion calidad-precio,Bimbo
157,Ferreteria,9,2020-06-05 17:04:53.632215,296.97,1.0,muy malo,Pavco
412,Ropa,3,2020-05-20 00:26:26.753993,442.92,1.5,no llego el producto,Lacoste
135,Electronica,10,2019-10-31 21:43:03.809063,338.48,4.5,justo lo que esperaba,Samsumg
164,Hogar,7,2019-08-10 08:49:11.289892,341.03,0.5,muy malo,Vileda
34,Zapatos,11,2020-07-07 13:17:13.625510,79.36,2.6,me gusto,New balance
427,Juguetes,1,2020-04-01 08:21:23.211238,152.15,3.2,llego justo a tiempo,Chicco
126,Hogar,11,2020-08-21 22:42:53.187747,43.23,2.1,no llego en tiempo,Colgate - palmolive
206,Ferreteria,7,2019-11-21 14:42:33.472360,483.36,1.9, la calidad no es la esperada,Pavco
364,Baño,5,2019-07-19 09:37:34.134233,441.87,3.0,llego justo a tiempo,KH7
384,Cocina,3,2020-04-30 02:27:53.244642,133.01,0.8,muy malo,Nescafe
331,Libros,1,2020-03-06 06:16:45.348747,72.1,4.2, muy bueno!,Platena Comic
430,Ferreteria,1,2020-05-13 04:33:06.563828,454.65,0.7,no llego el producto,Yale
254,Cocina,1,2019-02-02 13:57:49.796219,344.9,2.6,llego justo a tiempo,Nescafe
40,Deporte,9,2020-08-17 22:21:25.132113,384.13,3.5,me gusto,Nike
44,Deporte,9,2020-11-11 11:26:01.366663,132.12,0.6,no llego el producto,Under Armour
476,Baño,8,2020-02-10 09:59:00.171760,291.6,0.4,no llego el producto,Cif
328,Cocina,8,2020-02-16 02:24:13.216757,169.95,4.2,justo lo que esperaba,Flora
468,Accesorios,7,2020-11-03 02:21:03.163646,445.38,3.6,buena relacion calidad-precio, Michael Kors
275,Electronica,6,2019-05-18 09:08:34.592165,86.38,3.8,buena relacion calidad-precio,General Electric
92,Electronica,5,2019-08-04 09:16:19.501005,357.72,0.2,no cumple las expectativas,Samsumg
119,Libros,10,2019-03-30 14:48:46.266229,177.66,4.3, muy bueno!,Platena Comic
269,Cocina,6,2019-06-27 07:30:52.638884,265.83,0.6,no llego el producto,Flora
58,Zapatos,11,2020-09-15 18:34:31.261578,417.92,4.5,justo lo que esperaba,Skechers
432,Ropa,7,2020-04-27 19:02:51.647454,298.36,1.4,no llego el producto,Roxy
274,Deporte,3,2019-11-27 05:08:01.806877,486.75,2.4,el paquete llego en mal estado,Adidas
181,Juguetes,5,2020-12-26 12:47:34.007860,279.28,4.4, muy bueno!,Fisher-price
150,Juguetes,5,2020-09-26 07:05:49.080613,329.21,1.2,no cumple las expectativas,Lego
314,Baño,10,2019-08-03 15:07:58.189452,118.14,0.2,muy malo,KH7
193,Baño,3,2020-01-27 08:19:42.017956,149.69,0.3,no cumple las expectativas,Cristasol
307,Deporte,8,2020-04-17 22:57:39.466580,37.54,2.5,el paquete llego en mal estado,Adidas
94,Accesorios,5,2019-01-18 15:29:40.297156,265.38,4.9,justo lo que esperaba, Michael Kors
384,Ropa,11,2019-08-31 22:05:39.281726,210.31,3.1, cumple las expectativas,Levis
86,Ferreteria,6,2019-05-04 14:00:18.068754,286.18,1.4,muy malo,3M
158,Deporte,7,2020-07-01 22:23:34.385431,7.2,4.5,justo lo que esperaba,Under Armour
493,Accesorios,2,2019-03-29 12:20:07.901148,342.29,3.3,me gusto,Polo
231,Baño,2,2019-11-12 21:40:57.737744,5.8,4.0,justo lo que esperaba,Don limpio
336,Deporte,1,2019-09-16 03:47:53.804461,196.16,1.2,no cumple las expectativas,Nike
376,Cocina,8,2019-12-24 17:32:31.850747,461.92,1.6, la calidad no es la esperada,Oscar mayer
2,Accesorios,11,2020-09-12 01:17:14.403706,404.51,2.3,el paquete llego en mal estado, Michael Kors
312,Accesorios,11,2019-07-22 03:01:19.961093,328.53,2.3, la calidad no es la esperada,Polo
462,Deporte,8,2020-05-24 00:27:33.942112,121.66,0.2,no llego el producto,Adidas
98,Zapatos,4,2019-10-04 10:50:58.811449,459.7,1.4,no cumple las expectativas,New balance
353,Hogar,3,2020-04-19 17:40:13.229027,447.16,1.2,no cumple las expectativas,Unilever
125,Ferreteria,5,2020-12-05 23:11:48.118975,65.31,3.1,llego justo a tiempo,Sika
45,Accesorios,1,2019-04-29 09:31:55.023968,79.69,0.5,no llego el producto, Michael Kors
426,Deporte,8,2020-07-21 21:54:41.139588,465.32,4.3,justo lo que esperaba,Nike
115,Electronica,3,2020-08-06 16:37:39.984596,364.22,2.5,no llego en tiempo,General Electric
337,Ferreteria,1,2020-03-23 23:15:13.263992,162.93,0.2,muy malo,Pavco
305,Juguetes,6,2020-06-27 09:50:35.623062,119.49,3.8,justo lo que esperaba,Playmobile
319,Ropa,7,2019-12-30 07:52:46.622907,20.06,0.7,no cumple las expectativas,Levis
436,Zapatos,7,2019-03-05 05:32:07.915502,260.9,1.5,no cumple las expectativas,Skechers
207,Cocina,7,2020-10-18 17:13:22.348927,364.07,4.8,justo lo que esperaba,Flora
461,Ropa,8,2020-04-09 08:31:47.781159,348.76,3.3,me gusto,Levis
170,Accesorios,8,2020-07-09 22:54:03.498649,321.54,0.6,muy malo,Polo
254,Accesorios,7,2020-02-29 17:08:00.887423,378.21,4.0,justo lo que esperaba,Bimba y Lola
22,Juguetes,1,2020-06-10 19:55:31.216412,458.96,4.2,justo lo que esperaba,Fisher-price
179,Deporte,3,2019-09-17 19:18:53.213146,395.47,1.7,no llego en tiempo,Adidas
277,Ropa,11,2020-03-22 02:11:18.261578,224.95,0.4,no cumple las expectativas,Lacoste
439,Accesorios,11,2019-05-19 02:00:47.903907,248.75,2.2, la calidad no es la esperada,Bimba y Lola
166,Baño,2,2020-06-17 19:19:52.905351,123.05,3.3,llego justo a tiempo,KH7
316,Ropa,8,2020-02-06 20:24:42.540249,315.27,4.7, muy bueno!,Lacoste
361,Electronica,7,2020-04-18 18:36:54.059157,289.44,1.6,no llego en tiempo,General Electric
305,Accesorios,8,2020-09-17 16:34:27.050773,346.48,1.5,no llego el producto,Polo
306,Deporte,8,2020-04-27 11:00:59.451278,499.25,4.6, muy bueno!,Adidas
406,Juguetes,11,2019-01-31 08:11:29.808765,499.5,1.1,muy malo,Chicco
397,Baño,5,2020-10-17 14:16:31.129929,73.77,2.5, la calidad no es la esperada,Cristasol
191,Libros,8,2019-07-27 23:37:24.624347,152.04,0.9,no llego el producto,Ediciones Tomodomo
185,Juguetes,2,2019-04-17 19:43:06.461860,127.28,1.6,no llego en tiempo,Fisher-price
298,Deporte,3,2020-11-16 06:18:00.312294,238.23,4.3, muy bueno!,Under Armour
37,Cocina,11,2020-05-22 15:17:43.740564,378.92,1.5,no cumple las expectativas,Flora
346,Deporte,9,2019-05-10 03:03:28.396349,163.36,3.3, cumple las expectativas,Nike
274,Cocina,6,2020-05-09 08:37:33.140103,16.0,0.3,muy malo,Flora
108,Baño,6,2020-11-25 04:01:52.724572,231.16,3.3, cumple las expectativas,Cristasol
309,Zapatos,10,2020-12-06 22:53:49.081898,189.32,0.6,muy malo,New balance
418,Deporte,9,2020-02-12 20:32:49.423542,349.62,2.9,me gusto,Adidas
40,Zapatos,2,2019-01-17 13:08:07.012158,352.11,2.4, la calidad no es la esperada,Camper
451,Zapatos,1,2020-10-14 02:33:14.753478,442.46,0.1,no llego el producto,Skechers
255,Hogar,6,2020-07-26 15:44:00.695659,469.6,1.7,el paquete llego en mal estado,Henkel
66,Juguetes,5,2020-04-30 18:27:22.390175,92.61,3.4,me gusto,Fisher-price
143,Hogar,10,2020-11-20 12:25:30.047197,474.77,3.5,me gusto,Henkel
138,Zapatos,7,2019-01-09 09:32:39.656421,133.6,0.7,no llego el producto,Camper
402,Electronica,4,2020-02-21 16:21:57.498210,389.31,2.6,llego justo a tiempo,General Electric
422,Ferreteria,3,2020-08-22 14:23:30.134481,423.93,2.9, cumple las expectativas,Yale
95,Electronica,11,2020-02-23 08:57:34.822205,178.31,2.7,me gusto,Sony
315,Libros,10,2020-08-03 19:09:48.448415,221.86,3.0,llego justo a tiempo,Ediciones Tomodomo
188,Ropa,6,2020-04-09 04:45:45.935718,261.62,2.6, cumple las expectativas,Lacoste
