usuario,categorias,numero_articulos,fecha,precio,valoracion,comentarios,proveedores
365,Libros,9,2020-06-05 04:56:14.210757,246.35,0.9,no cumple las expectativas,Platena Comic
290,Juguetes,10,2020-08-20 17:48:13.559864,38.15,0.7,no llego el producto,Chicco
176,Juguetes,7,2019-03-28 16:06:22.471631,322.23,4.7,justo lo que esperaba,Lego
377,Baño,10,2020-11-25 16:32:47.110310,493.95,1.5,no llego el producto,Cristasol
460,Juguetes,4,2020-09-13 04:44:09.740211,426.04,3.5,me gusto,Fisher-price
193,Juguetes,8,2020-03-28 02:21:42.627155,38.8,0.5,no cumple las expectativas,Fisher-price
218,Zapatos,3,2019-11-29 01:23:29.796125,128.92,4.7,buena relacion calidad-precio,New balance
308,Libros,10,2020-02-10 05:37:43.629274,285.94,0.2,muy malo,Platena Comic
87,Libros,11,2020-09-29 07:55:06.704478,244.4,5.0,buena relacion calidad-precio,Platena Comic
105,Accesorios,4,2020-09-21 02:37:18.558652,213.31,0.2,no cumple las expectativas, Michael Kors
51,Ropa,8,2019-09-24 08:36:44.385612,283.08,4.3,justo lo que esperaba,Lacoste
136,Cocina,11,2020-03-04 00:24:23.903440,166.91,2.9,llego justo a tiempo,Flora
344,Accesorios,10,2020-04-02 07:17:00.030709,317.11,0.9,muy malo,Ray-ban
234,Ropa,5,2020-02-20 19:42:42.715524,72.77,3.2, cumple las expectativas,Levis
489,Baño,4,2019-12-14 17:29:03.938798,280.89,0.3,no llego el producto,KH7
324,Accesorios,3,2019-10-09 06:59:43.389915,447.8,3.6,justo lo que esperaba,Ray-ban
426,Baño,7,2020-03-31 20:14:37.681548,314.11,3.6, muy bueno!,KH7
424,Cocina,1,2020-06-16 08:08:23.102261,59.04,4.6, muy bueno!,Nescafe
393,Ropa,3,2020-09-27 22:31:42.122115,304.21,0.9,muy malo,Hollister
134,Zapatos,2,2019-03-28 09:52:45.775365,27.48,1.8, la calidad no es la esperada,Crocs
158,Zapatos,7,2019-08-11 12:20:24.844546,186.26,2.8, cumple las expectativas,New balance
76,Cocina,8,2019-09-02 18:18:27.362566,187.04,2.2, la calidad no es la esperada,Oscar mayer
157,Zapatos,1,2019-05-05 08:46:04.903710,222.8,2.9,llego justo a tiempo,New balance
313,Cocina,11,2020-03-12 07:32:35.074525,23.54,0.2,no cumple las expectativas,Flora
193,Hogar,8,2020-12-20 00:54:40.436208,392.07,0.9,muy malo,Colgate - palmolive
352,Deporte,10,2019-06-16 05:28:12.505472,375.16,2.2, la calidad no es la esperada,Under Armour
263,Accesorios,3,2020-11-07 01:26:32.442625,499.69,2.6, cumple las expectativas,Ray-ban
482,Juguetes,2,2019-12-08 10:24:58.000943,384.08,2.0,no llego en tiempo,Lego
73,Juguetes,5,2020-04-11 16:11:34.039705,335.27,0.8,no cumple las expectativas,Playmobile
397,Libros,7,2020-08-16 22:18:31.136423,271.85,3.1, cumple las expectativas,Ediciones Tomodomo
73,Cocina,5,2019-02-11 23:10:48.280008,146.9,4.6, muy bueno!,Oscar mayer
193,Cocina,10,2020-08-11 12:17:25.952946,491.82,3.4,me gusto,Nescafe
317,Deporte,7,2019-09-14 02:19:37.999322,221.7,2.1, la calidad no es la esperada,Asics
460,Libros,9,2019-10-09 00:34:45.859284,267.93,2.1,no llego en tiempo,Ediciones Tomodomo
355,Juguetes,3,2020-03-21 21:25:19.997775,76.66,2.4,el paquete llego en mal estado,Lego
351,Ropa,1,2019-01-12 05:57:52.416177,217.68,4.4,justo lo que esperaba,Hollister
165,Deporte,8,2020-06-09 06:05:31.305133,234.53,3.7,buena relacion calidad-precio,Under Armour
142,Ropa,11,2019-01-05 11:36:17.796132,239.09,0.6,no llego el producto,Hollister
426,Juguetes,6,2019-02-21 21:14:11.107536,284.7,1.5,no llego el producto,Chicco
168,Libros,3,2019-12-25 05:11:15.089707,187.85,4.3,buena relacion calidad-precio,Alianza Editorial
359,Libros,10,2020-03-26 13:10:36.560443,382.17,3.6,justo lo que esperaba,Platena Comic
108,Ferreteria,5,2019-01-04 14:25:05.735094,184.11,3.8,buena relacion calidad-precio,Pavco
54,Ropa,5,2019-07-20 04:57:00.816577,179.98,3.2,me gusto,Lacoste
162,Libros,2,2019-12-23 14:02:03.821561,151.38,1.2,no cumple las expectativas,Alianza Editorial
258,Electronica,3,2020-03-16 19:04:33.051486,383.25,0.6,no llego el producto,Apple
481,Accesorios,5,2020-02-24 07:31:03.501352,238.67,4.9,justo lo que esperaba,Polo
274,Hogar,3,2020-07-18 23:26:47.869669,150.95,4.3, muy bueno!,Henkel
163,Ferreteria,2,2019-10-16 12:31:39.097021,120.04,3.3, cumple las expectativas,Yale
128,Juguetes,2,2019-11-02 02:18:18.740763,344.94,1.6, la calidad no es la esperada,Chicco
356,Electronica,3,2019-12-18 16:34:31.081021,471.26,3.0,me gusto,General Electric
149,Accesorios,10,2019-02-17 22:56:30.966340,446.6,3.7, muy bueno!,Ray-ban
108,Electronica,5,2020-01-23 22:44:18.399863,458.09,2.5,el paquete llego en mal estado,Samsumg
182,Juguetes,10,2020-11-29 17:26:48.997400,40.72,1.0,muy malo,Chicco
116,Ferreteria,1,2019-05-05 04:52:23.417385,133.99,3.1,me gusto,3M
409,Ropa,3,2020-12-22 12:00:52.766395,275.84,4.6,justo lo que esperaba,Hollister
113,Cocina,11,2019-09-12 04:30:50.672234,349.38,0.6,muy malo,Bimbo
469,Zapatos,5,2019-03-11 21:50:54.095993,53.56,1.4,no cumple las expectativas,Crocs
376,Deporte,5,2019-03-02 07:17:03.723037,470.42,0.7,muy malo,Nike
217,Juguetes,7,2020-08-27 15:45:04.103647,489.85,3.7, muy bueno!,Chicco
190,Ferreteria,2,2019-10-29 04:34:45.225663,466.71,2.1,el paquete llego en mal estado,Pavco
244,Ferreteria,9,2020-09-15 11:26:59.682743,328.82,4.7,buena relacion calidad-precio,Pavco
181,Libros,2,2020-03-27 02:46:16.758359,69.76,4.5,buena relacion calidad-precio,Platena Comic
82,Electronica,10,2019-02-04 03:02:06.589848,330.7,3.4,me gusto,Samsumg
166,Ferreteria,1,2019-06-19 13:04:32.166981,152.41,3.8, muy bueno!,Sika
196,Ropa,7,2020-01-01 04:08:07.164937,314.27,1.7, la calidad no es la esperada,Lacoste
72,Accesorios,10,2020-02-09 14:49:45.742121,333.07,4.1,justo lo que esperaba,Polo
42,Ferreteria,1,2019-11-26 16:35:44.216721,319.16,3.5, cumple las expectativas,Pavco
116,Electronica,7,2019-06-28 04:48:56.176169,15.8,2.6,me gusto,General Electric
333,Libros,11,2020-06-08 19:51:35.281239,259.14,0.1,no llego el producto,Platena Comic
102,Libros,1,2020-06-03 18:15:31.798356,243.22,4.8, muy bueno!,Ediciones Tomodomo
372,Deporte,3,2019-10-23 10:58:23.999722,358.53,3.6,justo lo que esperaba,Adidas
14,Libros,2,2020-11-28 08:39:42.904254,334.28,4.1, muy bueno!,Ediciones Tomodomo
457,Libros,7,2019-04-15 11:57:31.902678,457.43,2.2, la calidad no es la esperada,Ediciones Tomodomo
195,Hogar,5,2019-05-23 02:10:25.634797,335.17,1.2,muy malo,Colgate - palmolive
474,Deporte,10,2019-08-15 16:02:52.359937,351.9,4.0,justo lo que esperaba,Asics
310,Libros,2,2020-07-20 13:58:37.441387,301.12,4.0,justo lo que esperaba,Ediciones Tomodomo
89,Electronica,9,2019-10-04 01:07:06.747677,201.68,0.6,muy malo,Apple
307,Libros,3,2020-11-25 19:02:40.191950,88.21,0.6,no cumple las expectativas,Ediciones Tomodomo
21,Zapatos,10,2020-06-10 07:33:48.251064,262.01,1.6,el paquete llego en mal estado,Camper
164,Cocina,3,2019-12-18 14:58:30.394976,398.47,1.5,muy malo,Nescafe
389,Cocina,4,2020-06-30 22:09:08.905622,394.4,5.0,justo lo que esperaba,Oscar mayer
281,Accesorios,1,2019-01-29 06:56:04.392243,470.27,2.8,me gusto,Ray-ban
471,Juguetes,1,2019-05-17 07:14:05.224416,50.56,3.7,justo lo que esperaba,Lego
431,Accesorios,5,2020-12-10 17:08:41.902808,446.09,0.4,muy malo, Michael Kors
214,Deporte,1,2019-03-29 21:31:40.100057,92.65,4.9,justo lo que esperaba,Adidas
241,Deporte,8,2019-12-08 11:44:40.930445,211.8,3.2, cumple las expectativas,Under Armour
331,Zapatos,11,2019-06-19 06:04:06.204978,381.73,3.0, cumple las expectativas,New balance
155,Accesorios,6,2019-05-15 02:04:37.848692,234.7,3.4,me gusto,Polo
435,Ropa,3,2020-05-16 20:05:13.554883,211.48,0.4,no llego el producto,Levis
497,Baño,9,2019-03-23 01:16:08.006098,102.01,0.9,no cumple las expectativas,Cif
447,Cocina,3,2020-09-25 18:27:22.869228,268.19,4.7, muy bueno!,Nescafe
443,Zapatos,1,2019-10-21 20:50:20.212908,125.05,0.4,no llego el producto,Skechers
190,Juguetes,3,2020-08-13 10:11:07.527777,499.16,4.7,buena relacion calidad-precio,Chicco
257,Accesorios,9,2020-01-12 15:03:06.493942,317.86,1.6, la calidad no es la esperada, Michael Kors
336,Baño,4,2020-08-08 23:48:20.586829,86.19,4.2, muy bueno!,KH7
331,Libros,7,2020-03-15 07:14:55.780184,331.96,0.8,muy malo,Valdemar
191,Electronica,5,2020-02-22 08:17:52.779264,384.32,1.5,no cumple las expectativas,Sony
493,Accesorios,5,2020-05-05 08:39:16.371032,411.81,4.8, muy bueno!,Polo
15,Electronica,4,2019-08-13 16:34:15.932025,98.24,0.9,no llego el producto,Samsumg
434,Hogar,4,2020-08-20 07:18:29.837146,470.13,4.9,buena relacion calidad-precio,Unilever
242,Juguetes,8,2020-07-28 12:30:41.930991,278.05,3.7,justo lo que esperaba,Lego
476,Zapatos,11,2020-01-25 13:29:46.237715,309.22,2.7, cumple las expectativas,New balance
95,Cocina,1,2020-03-05 09:21:17.247343,187.41,0.2,no llego el producto,Nescafe
422,Electronica,1,2020-12-12 14:17:03.221687,241.88,2.8, cumple las expectativas,Apple
258,Accesorios,7,2020-12-20 10:00:50.045893,431.67,4.3,buena relacion calidad-precio,Polo
123,Cocina,11,2019-02-21 12:39:22.957535,359.4,1.7,no llego en tiempo,Nescafe
240,Cocina,9,2020-09-03 22:16:02.044168,91.56,1.6,el paquete llego en mal estado,Flora
193,Ropa,10,2020-07-15 23:36:01.671554,96.64,4.8,buena relacion calidad-precio,Lacoste
365,Hogar,7,2019-10-16 19:14:38.953726,127.81,3.8, muy bueno!,Henkel
72,Zapatos,4,2020-11-21 08:40:41.738422,261.92,4.5,justo lo que esperaba,Skechers
301,Juguetes,11,2020-02-02 11:41:52.435610,304.25,3.4, cumple las expectativas,Fisher-price
443,Libros,6,2020-09-28 06:41:40.476283,370.64,1.1,no llego el producto,Alianza Editorial
140,Cocina,7,2019-04-22 15:07:40.504075,125.35,4.0,justo lo que esperaba,Bimbo
215,Accesorios,3,2019-11-28 13:35:04.356015,118.43,4.9,buena relacion calidad-precio,Ray-ban
299,Electronica,9,2020-12-17 17:44:44.317076,384.46,4.6,justo lo que esperaba,Apple
161,Ferreteria,5,2020-05-09 13:18:52.573678,489.03,0.6,muy malo,Pavco
421,Libros,1,2019-01-20 04:52:02.655549,109.71,1.7,el paquete llego en mal estado,Ediciones Tomodomo
244,Deporte,2,2019-05-05 02:42:23.430239,335.47,1.8,el paquete llego en mal estado,Asics
159,Ferreteria,8,2019-09-07 07:34:25.475158,209.99,1.7,el paquete llego en mal estado,Sika
33,Accesorios,7,2019-04-21 01:08:19.601304,460.7,1.0,no cumple las expectativas,Ray-ban
469,Libros,4,2020-11-22 18:32:39.495031,461.28,2.7,me gusto,Alianza Editorial
452,Electronica,11,2020-07-12 01:28:17.851052,347.53,1.4,no llego el producto,Sony
196,Electronica,8,2020-05-26 13:33:36.427663,104.48,2.4,no llego en tiempo,General Electric
168,Libros,11,2020-03-12 00:41:32.542635,365.68,2.0, la calidad no es la esperada,Valdemar
306,Juguetes,6,2019-04-09 19:58:17.246722,26.03,1.3,no llego el producto,Chicco
308,Baño,5,2020-06-25 12:47:33.633651,28.06,3.2,me gusto,Don limpio
75,Zapatos,8,2020-05-15 08:39:38.181857,103.67,2.4,el paquete llego en mal estado,Camper
125,Baño,5,2020-05-13 20:03:46.240049,290.89,4.3,buena relacion calidad-precio,Cristasol
389,Accesorios,11,2019-05-28 09:02:07.324956,6.67,1.5,no llego el producto,Bimba y Lola
142,Accesorios,8,2019-01-22 10:15:24.552876,121.51,1.9,el paquete llego en mal estado,Polo
59,Ropa,6,2020-09-30 19:21:55.812988,422.77,0.1,no llego el producto,Hollister
356,Juguetes,4,2020-05-19 17:22:31.992466,161.42,3.2,llego justo a tiempo,Fisher-price
397,Libros,5,2020-12-14 00:21:17.299343,8.02,0.0,muy malo,Valdemar
144,Zapatos,7,2020-08-26 13:00:19.502907,205.42,3.1,me gusto,Camper
137,Ropa,11,2020-11-09 05:00:41.509181,339.53,3.3,llego justo a tiempo,Hollister
96,Ropa,3,2019-02-24 14:57:10.409031,129.59,3.2,llego justo a tiempo,Roxy
201,Deporte,3,2020-05-04 11:13:00.879032,34.61,2.7,me gusto,Under Armour
475,Deporte,11,2019-09-01 20:51:23.743940,357.66,1.3,no llego el producto,Adidas
111,Cocina,8,2019-04-02 05:32:43.082512,334.18,4.0, muy bueno!,Bimbo
280,Zapatos,3,2020-05-10 08:54:14.261526,33.16,4.8,buena relacion calidad-precio,Camper
478,Juguetes,4,2019-08-13 22:34:52.179018,377.13,1.6, la calidad no es la esperada,Fisher-price
39,Libros,11,2020-12-20 02:35:37.446506,495.56,1.5,no cumple las expectativas,Valdemar
4,Hogar,4,2020-07-27 02:03:57.870558,208.71,2.0,no llego en tiempo,Vileda
117,Baño,8,2020-10-20 18:10:40.525307,194.06,3.4, cumple las expectativas,Don limpio
14,Baño,10,2020-01-29 10:48:14.998482,429.54,0.8,no cumple las expectativas,Cristasol
176,Libros,8,2019-02-06 13:38:52.216404,496.4,3.0,llego justo a tiempo,Platena Comic
477,Zapatos,8,2020-12-12 02:04:11.092347,196.12,4.1, muy bueno!,Crocs
361,Ferreteria,7,2019-08-19 08:21:44.610350,205.72,3.9,buena relacion calidad-precio,Pavco
236,Ropa,11,2020-10-07 19:04:30.445735,444.32,0.9,no cumple las expectativas,Roxy
403,Cocina,9,2019-03-12 01:14:24.267983,86.8,1.7,el paquete llego en mal estado,Oscar mayer
98,Deporte,3,2020-02-03 18:47:49.322404,76.02,4.2,justo lo que esperaba,Under Armour
41,Deporte,11,2020-02-05 03:56:15.232289,235.73,3.7, muy bueno!,Adidas
15,Cocina,5,2020-06-27 06:04:45.425612,395.17,3.2,me gusto,Nescafe
306,Ropa,10,2020-08-12 22:00:20.035715,488.0,0.8,muy malo,Lacoste
441,Zapatos,8,2019-11-21 22:29:21.796450,484.9,3.2,me gusto,Crocs
340,Zapatos,8,2020-11-04 11:56:34.932165,436.61,4.2,justo lo que esperaba,Crocs
81,Ropa,8,2019-12-10 04:09:43.818441,227.85,3.9, muy bueno!,Lacoste
440,Cocina,2,2020-02-04 04:21:15.139054,59.57,3.4,llego justo a tiempo,Bimbo
135,Libros,7,2019-09-10 11:42:43.053703,157.74,3.5,llego justo a tiempo,Valdemar
69,Zapatos,3,2020-08-15 21:23:57.877768,209.61,0.1,muy malo,New balance
103,Cocina,8,2020-11-22 16:29:55.315530,60.84,1.2,no llego el producto,Nescafe
424,Zapatos,10,2020-02-17 02:05:33.989096,372.49,3.0,me gusto,New balance
77,Cocina,5,2019-10-04 05:03:32.880848,434.32,1.7,el paquete llego en mal estado,Bimbo
72,Juguetes,9,2019-01-01 05:18:35.007909,145.21,0.3,muy malo,Fisher-price
265,Zapatos,8,2020-10-05 22:48:33.078821,206.23,4.3, muy bueno!,Crocs
280,Hogar,2,2019-11-30 12:09:28.889142,22.73,0.0,no llego el producto,Vileda
152,Juguetes,11,2019-04-02 07:04:16.970058,228.53,0.9,muy malo,Lego
148,Ropa,9,2019-07-27 15:51:14.160461,168.84,0.1,muy malo,Roxy
154,Juguetes,10,2020-10-21 09:33:43.490458,357.91,0.1,no cumple las expectativas,Playmobile
275,Juguetes,2,2019-01-24 23:13:43.471456,390.29,4.0,buena relacion calidad-precio,Playmobile
245,Hogar,4,2019-07-12 17:19:13.894502,383.35,0.4,no cumple las expectativas,Henkel
440,Ferreteria,11,2019-08-14 23:57:43.793451,332.07,0.5,no llego el producto,Sika
138,Electronica,4,2019-02-02 18:25:11.706072,14.88,3.0,me gusto,General Electric
29,Ferreteria,10,2019-07-20 08:49:39.713353,460.63,0.3,no llego el producto,Yale
317,Accesorios,7,2019-07-05 00:07:50.167671,218.32,1.6,no llego en tiempo,Polo
109,Libros,4,2019-04-28 21:12:41.898071,178.45,1.2,muy malo,Platena Comic
277,Juguetes,4,2020-01-16 09:19:15.676183,242.48,5.0,justo lo que esperaba,Chicco
126,Hogar,6,2019-08-28 21:08:18.751944,143.7,3.9,buena relacion calidad-precio,Henkel
357,Juguetes,5,2020-09-26 18:25:07.004355,268.91,2.4,no llego en tiempo,Lego
369,Juguetes,8,2020-05-24 17:35:31.701158,83.18,1.4,muy malo,Chicco
364,Deporte,8,2019-11-13 08:16:49.820225,62.02,1.3,no llego el producto,Nike
332,Baño,9,2019-02-19 01:49:11.879385,333.43,0.9,no cumple las expectativas,Cif
187,Accesorios,7,2020-03-29 11:58:43.188230,252.48,0.8,no cumple las expectativas,Polo
289,Cocina,8,2019-01-16 07:21:23.023513,292.17,3.4,llego justo a tiempo,Bimbo
173,Electronica,10,2019-07-21 11:36:53.982189,435.28,3.4,llego justo a tiempo,Apple
483,Zapatos,2,2019-09-26 02:33:59.866002,94.94,3.0,me gusto,Crocs
32,Hogar,4,2020-09-05 15:53:41.022711,223.37,0.6,no llego el producto,Unilever
238,Ferreteria,8,2020-01-15 07:57:04.992401,58.51,1.7,el paquete llego en mal estado,Yale
66,Baño,9,2019-12-26 09:18:56.160246,168.03,0.1,muy malo,Cif
301,Hogar,7,2019-11-23 13:41:50.776550,309.49,2.7, cumple las expectativas,Vileda
286,Deporte,3,2020-11-09 19:53:28.074733,17.57,0.2,no llego el producto,Adidas
93,Juguetes,6,2019-06-06 21:59:58.673587,341.48,2.2, la calidad no es la esperada,Chicco
398,Deporte,11,2020-09-12 13:40:01.714444,370.4,0.7,muy malo,Under Armour
269,Hogar,11,2020-01-18 21:28:13.169292,135.73,0.7,no cumple las expectativas,Vileda
27,Accesorios,2,2020-09-01 06:44:47.920592,352.27,1.3,no llego el producto,Ray-ban
293,Ferreteria,2,2020-07-05 21:18:21.604664,300.79,2.1,no llego en tiempo,Pavco
249,Libros,6,2019-02-07 02:10:41.356196,64.35,0.1,muy malo,Ediciones Tomodomo
431,Ropa,6,2019-09-06 03:28:32.748191,267.23,2.2,el paquete llego en mal estado,Roxy
273,Cocina,9,2020-01-29 22:27:17.861642,290.78,1.0,no cumple las expectativas,Flora
31,Electronica,1,2019-04-01 15:02:32.074050,176.99,1.0,no llego el producto,General Electric
12,Libros,9,2020-06-13 02:03:44.675784,261.5,2.0, la calidad no es la esperada,Alianza Editorial
483,Accesorios,7,2020-07-09 19:59:22.285224,37.05,0.6,muy malo, Michael Kors
147,Hogar,10,2019-04-22 21:59:25.133434,79.48,1.9,no llego en tiempo,Unilever
9,Ferreteria,8,2019-08-01 04:13:44.328896,57.67,2.0, la calidad no es la esperada,Pavco
51,Libros,1,2020-10-03 05:42:10.366595,260.41,2.2,no llego en tiempo,Alianza Editorial
52,Cocina,2,2019-08-21 07:24:12.417485,202.49,0.7,muy malo,Flora
51,Juguetes,2,2020-01-24 17:23:08.914495,184.0,4.1, muy bueno!,Playmobile
459,Juguetes,8,2020-02-25 12:13:33.544425,328.11,2.4, la calidad no es la esperada,Chicco
31,Deporte,10,2020-11-02 04:17:49.858983,489.13,2.9,llego justo a tiempo,Nike
19,Ropa,9,2019-06-12 07:22:13.087105,274.84,2.0,no llego en tiempo,Hollister
211,Zapatos,7,2019-10-22 05:40:22.922388,123.86,2.0, la calidad no es la esperada,Crocs
83,Baño,2,2019-12-05 00:17:47.092111,300.2,0.2,muy malo,KH7
95,Baño,6,2020-07-08 07:22:39.595190,184.62,3.0, cumple las expectativas,Cristasol
401,Zapatos,9,2019-07-07 05:57:52.148904,472.39,2.1,no llego en tiempo,Camper
2,Ferreteria,1,2019-03-19 10:49:39.799401,260.45,0.1,no cumple las expectativas,Sika
473,Zapatos,5,2019-01-17 13:36:42.648110,123.88,1.4,muy malo,New balance
82,Baño,1,2020-07-09 20:26:21.690878,380.07,2.9,me gusto,Cif
215,Ferreteria,6,2019-05-30 05:12:31.943785,302.99,0.0,no cumple las expectativas,Yale
162,Libros,1,2020-09-03 12:39:21.479525,262.31,0.2,no llego el producto,Platena Comic
336,Zapatos,7,2019-06-07 00:21:11.782026,216.94,2.5,el paquete llego en mal estado,Crocs
433,Electronica,9,2019-02-26 04:00:32.706428,228.39,4.6,buena relacion calidad-precio,Sony
265,Libros,11,2020-03-24 16:34:20.442235,14.41,0.6,muy malo,Ediciones Tomodomo
301,Ferreteria,6,2019-12-15 12:50:29.683923,234.86,2.1,el paquete llego en mal estado,Sika
177,Baño,10,2020-09-11 17:23:43.353009,394.46,1.3,muy malo,KH7
227,Electronica,9,2019-07-16 11:20:33.840699,321.18,0.1,no cumple las expectativas,Apple
322,Baño,10,2019-12-04 12:40:52.578058,426.63,1.8, la calidad no es la esperada,KH7
25,Electronica,2,2020-02-25 00:29:12.426617,225.2,0.2,no llego el producto,Apple
413,Ferreteria,6,2020-02-02 12:05:31.163160,157.38,2.7, cumple las expectativas,Pavco
469,Accesorios,2,2020-04-14 19:18:31.236725,109.84,2.4, la calidad no es la esperada,Ray-ban
242,Accesorios,3,2020-03-24 08:50:30.534308,358.88,2.5, la calidad no es la esperada, Michael Kors
346,Accesorios,3,2019-05-16 01:46:13.550120,180.59,4.0, muy bueno!,Polo
234,Ropa,9,2019-05-01 17:06:53.785358,389.47,3.5, cumple las expectativas,Roxy
241,Juguetes,9,2020-01-06 14:07:34.899984,486.9,3.6,buena relacion calidad-precio,Chicco
399,Cocina,8,2020-09-19 14:22:21.424173,90.31,2.0,el paquete llego en mal estado,Flora
353,Ropa,10,2020-02-16 12:20:34.760605,442.86,0.3,no cumple las expectativas,Roxy
370,Hogar,7,2019-11-26 08:01:31.630807,437.08,1.8,el paquete llego en mal estado,Unilever
13,Cocina,9,2019-06-06 03:35:44.771366,60.57,4.6,buena relacion calidad-precio,Bimbo
327,Libros,7,2019-07-16 19:30:48.779341,103.82,4.6, muy bueno!,Alianza Editorial
80,Baño,3,2020-02-11 17:22:28.386365,362.54,1.7,el paquete llego en mal estado,Cristasol
61,Ferreteria,11,2019-06-28 10:45:55.630992,383.38,3.7, muy bueno!,3M
182,Juguetes,5,2019-08-14 02:30:11.075022,443.43,4.8,justo lo que esperaba,Chicco
182,Deporte,9,2019-12-10 10:10:40.443016,338.7,3.9,buena relacion calidad-precio,Asics
64,Ropa,1,2019-03-24 14:06:16.210684,197.55,3.8, muy bueno!,Roxy
287,Accesorios,6,2019-08-11 13:27:56.360470,313.92,3.8,justo lo que esperaba,Bimba y Lola
96,Deporte,5,2019-10-23 06:32:56.780151,487.34,1.4,no cumple las expectativas,Asics
65,Ferreteria,2,2020-11-02 23:11:00.573257,430.65,1.3,no cumple las expectativas,Sika
56,Ferreteria,6,2020-03-11 03:44:28.083077,475.82,1.1,no llego el producto,Sika
63,Deporte,2,2020-09-15 07:04:45.693457,194.25,3.0,llego justo a tiempo,Asics
107,Libros,8,2020-06-29 06:44:28.606518,242.22,2.4,no llego en tiempo,Valdemar
367,Accesorios,8,2020-02-07 15:42:16.468415,48.94,4.4, muy bueno!,Bimba y Lola
302,Cocina,9,2019-09-30 12:54:28.138021,186.32,2.8,llego justo a tiempo,Oscar mayer
496,Libros,6,2019-02-22 20:28:17.031354,233.74,0.3,muy malo,Alianza Editorial
500,Ferreteria,5,2020-06-01 17:54:02.728188,196.86,1.1,muy malo,Pavco
484,Zapatos,11,2020-02-15 09:58:58.302355,280.61,1.7, la calidad no es la esperada,New balance
157,Cocina,10,2020-06-10 16:45:28.838182,151.15,0.1,no llego el producto,Nescafe
158,Juguetes,9,2019-07-11 06:58:47.786301,434.07,2.7,me gusto,Chicco
78,Ferreteria,7,2020-01-06 03:48:47.744210,437.82,3.0, cumple las expectativas,3M
128,Zapatos,11,2020-07-30 02:49:09.954572,415.81,2.7, cumple las expectativas,Crocs
449,Electronica,10,2020-05-31 07:21:38.159177,465.16,3.0,llego justo a tiempo,Sony
292,Baño,3,2020-05-15 00:21:27.948572,259.97,1.3,no cumple las expectativas,Cif
68,Libros,4,2020-04-13 14:09:04.795654,449.64,1.6,no llego en tiempo,Ediciones Tomodomo
64,Accesorios,6,2019-08-24 04:24:59.821874,447.4,1.5,no cumple las expectativas, Michael Kors
205,Zapatos,10,2020-10-28 14:30:19.662612,163.59,2.7, cumple las expectativas,Camper
94,Electronica,5,2019-10-21 17:09:28.443579,103.61,0.4,muy malo,Apple
353,Ferreteria,2,2019-02-14 06:59:09.781137,76.12,3.4,me gusto,3M
366,Cocina,2,2019-05-15 02:21:07.122765,240.17,3.7, muy bueno!,Flora
291,Ropa,4,2019-12-11 14:19:06.099803,90.89,4.4, muy bueno!,Roxy
122,Hogar,3,2020-09-17 07:43:11.426871,73.18,3.7,buena relacion calidad-precio,Henkel
94,Libros,8,2020-03-25 23:07:49.674333,29.1,4.8, muy bueno!,Platena Comic
462,Deporte,4,2020-10-10 00:59:22.532076,124.47,1.3,no llego el producto,Nike
482,Ferreteria,5,2019-05-11 11:18:10.386734,376.95,3.3, cumple las expectativas,3M
337,Deporte,8,2020-08-19 22:11:27.397228,27.47,3.2,llego justo a tiempo,Nike
463,Electronica,4,2020-04-29 01:21:00.946671,393.84,2.7,me gusto,General Electric
202,Cocina,6,2020-08-12 03:46:08.415297,396.89,2.5,el paquete llego en mal estado,Flora
21,Accesorios,11,2019-05-20 09:09:50.085957,295.05,0.6,no cumple las expectativas,Polo
202,Deporte,6,2020-05-04 03:15:05.674880,408.04,3.1,llego justo a tiempo,Asics
392,Cocina,1,2020-02-01 15:01:57.082499,233.07,1.5,muy malo,Oscar mayer
186,Hogar,8,2020-10-05 11:24:55.038859,402.66,0.9,no llego el producto,Vileda
218,Electronica,8,2020-03-03 04:30:26.232924,495.19,1.2,no cumple las expectativas,Sony
110,Cocina,1,2020-11-18 16:58:06.259045,392.18,0.1,muy malo,Bimbo
46,Accesorios,8,2020-02-12 22:54:41.302473,314.88,3.5, cumple las expectativas,Bimba y Lola
183,Ropa,8,2020-04-25 07:58:38.904542,35.19,3.9, muy bueno!,Hollister
141,Ferreteria,5,2019-09-05 09:22:22.127557,13.57,2.2,no llego en tiempo,Pavco
173,Baño,2,2020-02-11 19:54:26.599096,360.31,0.1,no cumple las expectativas,Cristasol
24,Hogar,9,2019-05-06 19:49:09.155698,404.29,3.9,justo lo que esperaba,Unilever
160,Ropa,5,2019-11-03 02:05:59.362268,383.57,3.7,buena relacion calidad-precio,Hollister
8,Hogar,6,2019-07-27 10:44:17.647624,311.26,3.1,me gusto,Unilever
31,Juguetes,1,2020-10-24 00:00:44.438308,146.49,1.2,muy malo,Lego
324,Juguetes,1,2020-09-30 04:46:16.930446,370.17,3.1, cumple las expectativas,Fisher-price
186,Zapatos,7,2020-09-25 18:38:15.794747,90.2,3.4,me gusto,Crocs
266,Ferreteria,7,2019-01-03 16:56:30.974924,89.41,0.5,no llego el producto,3M
478,Libros,7,2019-10-11 17:54:05.117266,38.05,2.5, la calidad no es la esperada,Ediciones Tomodomo
115,Ropa,9,2019-07-07 21:48:14.447757,158.32,0.5,no cumple las expectativas,Levis
148,Deporte,8,2020-08-24 15:36:16.723904,135.41,3.8, muy bueno!,Under Armour
